dbc_Message,dbc_Signal,dbc_Sig_Receiver,dbc_InitialValue,dbc_Factor,dbc_Offset,dbc_Minimum,dbc_Maximum,dbc_Unit,dbc_ValueTable,dbc_Multiplex/Group,dbc_Startbit,dbc_Length [bit],dbc_ByteOrder,dbc_ValueType,dbc_GenSigCycleTime,dbc_GenSigSendType,dbc_FlexKomSigName(Packet Name),dbc_GenSigStartValue,dbc_GenSigSNA,Total length
NR_RL_Det_Container_81_84,NR_RL_Det_82_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,162,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,174,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,180,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,182,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,190,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_COInfo,NR_4,,1,0,0,3,Unit_None,,,202,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_RLevel,NR_4,,1,0,0,1,Unit_None,,,204,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_PInfo,NR_4,,1,0,0,1,Unit_None,,,205,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,206,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_StatQuality,NR_4,,1,0,0,15,Unit_None,,,213,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,217,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,220,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,223,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,229,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,235,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,244,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,246,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,260,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,266,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,280,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,285,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,297,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,303,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,305,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,313,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_COInfo,NR_4,,1,0,0,3,Unit_None,,,325,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_RLevel,NR_4,,1,0,0,1,Unit_None,,,327,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_PInfo,NR_4,,1,0,0,1,Unit_None,,,328,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,329,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_StatQuality,NR_4,,1,0,0,15,Unit_None,,,336,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,340,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,343,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,346,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,352,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,358,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,367,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,369,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,383,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,389,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,403,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,408,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,420,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,426,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,428,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,436,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_COInfo,NR_4,,1,0,0,3,Unit_None,,,448,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_RLevel,NR_4,,1,0,0,1,Unit_None,,,450,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_PInfo,NR_4,,1,0,0,1,Unit_None,,,451,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,452,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_StatQuality,NR_4,,1,0,0,15,Unit_None,,,459,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,463,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,466,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,469,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,475,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,481,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,490,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_81_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,73,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_81_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,122,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,196,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_82_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,245,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,319,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_83_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,368,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,442,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_81_84,NR_RL_Det_84_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,491,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,0,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,14,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,20,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,34,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,39,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,51,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,57,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,59,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,67,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_COInfo,NR_4,,1,0,0,3,Unit_None,,,79,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_RLevel,NR_4,,1,0,0,1,Unit_None,,,81,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_PInfo,NR_4,,1,0,0,1,Unit_None,,,82,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,83,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_StatQuality,NR_4,,1,0,0,15,Unit_None,,,90,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,94,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,97,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,100,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,106,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,112,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,121,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,123,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,137,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,143,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,157,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,162,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,174,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,180,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,182,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,190,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_COInfo,NR_4,,1,0,0,3,Unit_None,,,202,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_RLevel,NR_4,,1,0,0,1,Unit_None,,,204,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_PInfo,NR_4,,1,0,0,1,Unit_None,,,205,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,206,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_StatQuality,NR_4,,1,0,0,15,Unit_None,,,213,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,217,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,220,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,223,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,229,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,235,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,244,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,246,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,260,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,266,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,280,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,285,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,297,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,303,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,305,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,313,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_COInfo,NR_4,,1,0,0,3,Unit_None,,,325,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_RLevel,NR_4,,1,0,0,1,Unit_None,,,327,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_PInfo,NR_4,,1,0,0,1,Unit_None,,,328,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,329,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_StatQuality,NR_4,,1,0,0,15,Unit_None,,,336,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,340,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,343,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,346,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,352,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,358,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,367,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,369,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,383,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,389,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,403,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,408,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,420,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,426,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,428,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,436,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_COInfo,NR_4,,1,0,0,3,Unit_None,,,448,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_RLevel,NR_4,,1,0,0,1,Unit_None,,,450,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_PInfo,NR_4,,1,0,0,1,Unit_None,,,451,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,452,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_StatQuality,NR_4,,1,0,0,15,Unit_None,,,459,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,463,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,466,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_RaSpBePe,NR_4,,0.25,0,0,15,Unit_Meter,,,469,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_RaSpInFrOfPe,NR_4,,0.25,0,0,15,Unit_Meter,,,475,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_SpSp,NR_4,,0.05,0,0,15,Unit_MeterPerSecon,,,481,9,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_AngleSeperation,NR_4,,1,0,0,1,Unit_None,,,490,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,73,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_85_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,122,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,196,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_86_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,245,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,319,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_87_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,368,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_RCS,NR_4,,1,-33,-33,30,Unit_DeziBel,,,442,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_85_88,NR_RL_Det_88_PotSpPeInfo,NR_4,,1,0,0,1,Unit_None,,,491,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_Range,NR_4,,0.012,0,0,195,Unit_Meter,,,0,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_RangeSD,NR_4,,0.016,0,0,0.992,Unit_Meter,,,14,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_RelSpeed,NR_4,,0.025,-130,-130,213,Unit_MeterPerSecon,,,20,14,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_RelSpeedSD,NR_4,,0.03125,0,0,0.9375,Unit_MeterPerSecon,,,34,5,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_AzimuthAngle,NR_4,,0.002,0,0,6.284,Unit_Radia,,,39,12,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_AzimuthAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,51,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_QualityAngle,NR_4,,1,0,0,3,Unit_None,,,57,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_ElevationAngle,NR_4,,0.0031,-0.3906,-0.3906,0.3906,Unit_Radia,,,59,8,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_ElevationAngleSD,NR_4,,0.0035,0,0,0.1995,Unit_Radia,,,67,6,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_COInfo,NR_4,,1,0,0,3,Unit_None,,,79,2,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_RLevel,NR_4,,1,0,0,1,Unit_None,,,81,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_PInfo,NR_4,,1,0,0,1,Unit_None,,,82,1,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_SignalNoiseRatio,NR_4,,0.5,0,0,63,Unit_DeziBel,,,83,7,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_StatQuality,NR_4,,1,0,0,15,Unit_None,,,90,4,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_MatchingCounter,NR_4,,1,0,0,7,Unit_None,,,94,3,Intel,Unsigned,,,,,,512
NR_RL_Det_Container_89_92,NR_RL_Det_89_TargetAssocType,NR_4,,1,0,0,7,Unit_None,,,97,3,Intel,Unsigned,,,,,,512
